id,lang,label
sec80be5eabeecec7,Python,13 34
secae7115695b4c11,Python,4 6
sed4c192f514d64d3,Python,11
seddcf9db49f2fd42,Python,5
see890fa752b27d88,Python,3
seea46a4e1735de23,Python,23
seeb4f483c4baf49a,Python,3
seedd9debd2f24eff,Python,16 17
seef57a1f96e71107,Python,16
sef4d4e4dbb5f230e,Python,32
sef5ee64d230b6aea,Python,34
sef7d5ed99dbf5f29,Python,21
sef83cb1f9ecb642a,Python,20
sf004898148dba545,Python,7
sf00f11c0390a1a43,Python,20
sf082f617f9595c43,Python,12 25
sf08d2d6c9634d72c,Python,7
sf0dab3f0892361dc,Python,10
sf0eaf66afffcdb2f,Python,10
sf18a4b12226dae21,Python,44
sf216e24d3c9c1ff5,Python,25
sf27a3b0bc4e7cb5a,Python,34
sf2bd33734de00298,Python,100
sf33621a8f7069074,Python,32
sf38745e613e286ba,Python,12
sf3c3c003c6d578d3,Python,4
sf3e49a4b7be44060,Python,8 12 14
sf3f28b9f906c21db,Python,12 18 24
sf43e4ea0925b4170,Python,3
sf44dedf6aee17cf0,Python,2 6
sf4a3119b4553e4f2,Python,2 3
sf4bd2b3dc6b8ba38,Python,2
sf523bf90bfcbe197,Python,2 3
sf54e856d785bc44e,Python,10
sf605543779a59358,Python,1
sf63c0af679d8d70d,Python,6
sf6a77afac0bf7d3b,Python,1
sf6c7947e4e4e65a9,Python,88 90 103
sf728bf508af55f31,Python,38
sf74eb43e45501223,Python,3
sf7bd7a894287df2a,Python,57
sf8005ad3aa744861,Python,5
sf811ff4137f7af07,Python,4
sf81a06b5655877c3,Python,7
sf824655c5d86da51,Python,18
sf869a4ab062168bd,Python,19
sf8d199cba5582027,Python,15
sf9560bf53c4ac06e,Python,5
sf9beaf2e13792b6f,Python,5 6
sfa35f3bb21e567f5,Python,9
sfa8b5b0c773d168a,Python,4
sfaf1eca71e1f628e,Python,1 21
sfafb9e719dc23169,Python,8 14
sfb0b30ceb1f4bf11,Python,18
sfb429f42119637df,Python,1 2 5
sfb75436676c5c5f6,Python,30 47
sfbad140d20549a57,Python,4
sfc0525ce047a607d,Python,25
sfc164639ccb22f6b,Python,5 16 17
sfc2da1a29339e2ec,Python,8
sfc358aeca2179269,Python,8 22 23
sfc43f4632dda8d2b,Python,1 5 9
sfc45f1a5809c9ce3,Python,4 5
sfc7176afc8173bfa,Python,7
sfc82ea09f289b180,Python,18
sfc8901ff769fb553,Python,6
sfd1d4a576a24bb07,Python,4
sfd66b344f7c3a51a,Python,2 5
sfde09918ab36cb24,Python,10
sfdebbe305ce03976,Python,7
sfdf325c89cffcf1e,Python,2 8
sfe27c961ac49a71b,Python,7
sfe3b8e0f7a235f10,Python,7
sfef0d115eef907cf,Python,3
sfef464785fe6b003,Python,1 6
sff198655d3cd19cb,Python,9
